"","Station Number","Sample Code","CollectionDate","Data Owner","Data Status","Collection Date","Analyte","CAS Reg Number","Lab Dup","Result","Rpt Limit","Units","Method","Depth","Matrix","Sample Type","Parent Sample","Description","Notes","Result Rejected"
"784","E3S811101550","EL0419B0172",2019-04-09 10:45:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 10:45","Total Kjeldahl Nitrogen","TKN",NA,"1.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"785","E3S811101550","EL0419B0172",2019-04-09 10:45:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 10:45","Dissolved ortho-Phosphate","14265-44-2",NA,"0.069","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"786","E3S811101553","EL0419B0173",2019-04-09 11:35:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 11:35","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.42","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"787","E3S811101553","EL0419B0173",2019-04-09 11:35:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 11:35","Total Phosphorus","7723-14-0",NA,"0.29","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"788","E3S811101553","EL0419B0173",2019-04-09 11:35:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 11:35","Total Kjeldahl Nitrogen","TKN",NA,"1.6","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"789","E3S811101553","EL0419B0173",2019-04-09 11:35:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 11:35","Dissolved ortho-Phosphate","14265-44-2",NA,"0.06","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"790","E3S81051561","EL0419B0177",2019-04-09 12:45:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 12:45","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.1","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"791","E3S81051561","EL0419B0177",2019-04-09 12:45:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 12:45","Total Phosphorus","7723-14-0",NA,"0.192","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"792","E3S81051561","EL0419B0177",2019-04-09 12:45:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 12:45","Total Kjeldahl Nitrogen","TKN",NA,"0.9","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"793","E3S81051561","EL0419B0177",2019-04-09 12:45:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 12:45","Dissolved ortho-Phosphate","14265-44-2",NA,"<0.05","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"794","E3S81041559","EL0419B0178",2019-04-09 13:35:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 13:35","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.19","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"795","E3S81041559","EL0419B0178",2019-04-09 13:35:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 13:35","Total Phosphorus","7723-14-0","Y","0.1","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"796","E3S81041559","EL0419B0178",2019-04-09 13:35:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 13:35","Total Phosphorus","7723-14-0",NA,"0.1","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"797","E3S81041559","EL0419B0178",2019-04-09 13:35:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 13:35","Total Kjeldahl Nitrogen","TKN","Y","0.377","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"798","E3S81041559","EL0419B0178",2019-04-09 13:35:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 13:35","Total Kjeldahl Nitrogen","TKN",NA,"0.376","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"799","E3S81041559","EL0419B0178",2019-04-09 13:35:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 13:35","Dissolved ortho-Phosphate","14265-44-2",NA,"0.051","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"800","E3S81041558","EL0419B0179",2019-04-09 14:20:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 14:20","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.193","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"801","E3S81041558","EL0419B0179",2019-04-09 14:20:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 14:20","Total Phosphorus","7723-14-0",NA,"0.12","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"802","E3S81041558","EL0419B0179",2019-04-09 14:20:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 14:20","Total Kjeldahl Nitrogen","TKN",NA,"0.5","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"803","E3S81041558","EL0419B0179",2019-04-09 14:20:00,"0311","1000 - Non-Public, Review Status Unknown","04/09/2019 14:20","Dissolved ortho-Phosphate","14265-44-2",NA,"0.052","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"804","E3S81031544","EL0419B0174",2019-04-10 09:09:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 09:09","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.15","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"805","E3S81031544","EL0419B0174",2019-04-10 09:09:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 09:09","Total Phosphorus","7723-14-0",NA,"0.182","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"806","E3S81031544","EL0419B0174",2019-04-10 09:09:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 09:09","Total Kjeldahl Nitrogen","TKN",NA,"0.7","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"807","E3S81031544","EL0419B0174",2019-04-10 09:09:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 09:09","Dissolved ortho-Phosphate","14265-44-2",NA,"0.069","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"808","E3S81071545","EL0419B0176",2019-04-10 10:08:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 10:08","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.154","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"809","E3S81071545","EL0419B0176",2019-04-10 10:08:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 10:08","Total Phosphorus","7723-14-0",NA,"0.1","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"810","E3S81071545","EL0419B0176",2019-04-10 10:08:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 10:08","Total Kjeldahl Nitrogen","TKN",NA,"0.6","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"811","E3S81071545","EL0419B0176",2019-04-10 10:08:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 10:08","Dissolved ortho-Phosphate","14265-44-2",NA,"0.057","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"812","E3S81182017","EL0419B0169",2019-04-10 12:16:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 12:16","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.63","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"813","E3S81182017","EL0419B0169",2019-04-10 12:16:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 12:16","Total Phosphorus","7723-14-0",NA,"0.58","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"814","E3S81182017","EL0419B0169",2019-04-10 12:16:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 12:16","Total Kjeldahl Nitrogen","TKN",NA,"1.4","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"815","E3S81182017","EL0419B0169",2019-04-10 12:16:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 12:16","Dissolved ortho-Phosphate","14265-44-2",NA,"0.33","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"816","E3S811920110","EL0419B0168",2019-04-10 13:30:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 13:30","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.55","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"817","E3S811920110","EL0419B0168",2019-04-10 13:30:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 13:30","Total Phosphorus","7723-14-0",NA,"0.84","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"818","E3S811920110","EL0419B0168",2019-04-10 13:30:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 13:30","Total Kjeldahl Nitrogen","TKN",NA,"1.9","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"819","E3S811920110","EL0419B0168",2019-04-10 13:30:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 13:30","Dissolved ortho-Phosphate","14265-44-2",NA,"0.245","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"820","E3S811720110","EL0419B0170",2019-04-10 14:40:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 14:40","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"1.5","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"821","E3S811720110","EL0419B0170",2019-04-10 14:40:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 14:40","Total Phosphorus","7723-14-0",NA,"0.72","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"822","E3S811720110","EL0419B0170",2019-04-10 14:40:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 14:40","Total Kjeldahl Nitrogen","TKN",NA,"1.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"823","E3S811720110","EL0419B0170",2019-04-10 14:40:00,"0311","1000 - Non-Public, Review Status Unknown","04/10/2019 14:40","Dissolved ortho-Phosphate","14265-44-2",NA,"0.477","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"824","E3S80192049","EL0419B0213",2019-04-16 07:33:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 07:33","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.19","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"825","E3S80192049","EL0419B0213",2019-04-16 07:33:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 07:33","Total Phosphorus","7723-14-0",NA,"0.12","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"826","E3S80192049","EL0419B0213",2019-04-16 07:33:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 07:33","Total Kjeldahl Nitrogen","TKN",NA,"0.4","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"827","E3S80192049","EL0419B0213",2019-04-16 07:33:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 07:33","Dissolved ortho-Phosphate","14265-44-2",NA,"0.067","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"828","E3S80212052","EL0419B0214",2019-04-16 09:29:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 09:29","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.19","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"829","E3S80212052","EL0419B0214",2019-04-16 09:29:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 09:29","Total Phosphorus","7723-14-0",NA,"0.12","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"830","E3S80212052","EL0419B0214",2019-04-16 09:29:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 09:29","Total Kjeldahl Nitrogen","TKN",NA,"0.4","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"831","E3S80212052","EL0419B0214",2019-04-16 09:29:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 09:29","Dissolved ortho-Phosphate","14265-44-2",NA,"0.068","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"832","E3S80462005","EL0419B0211",2019-04-16 11:26:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 11:26","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.156","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"833","E3S80462005","EL0419B0211",2019-04-16 11:26:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 11:26","Total Phosphorus","7723-14-0",NA,"0.06","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"834","E3S80462005","EL0419B0211",2019-04-16 11:26:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 11:26","Total Kjeldahl Nitrogen","TKN",NA,"0.251","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"835","E3S80462005","EL0419B0211",2019-04-16 11:26:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 11:26","Dissolved ortho-Phosphate","14265-44-2",NA,"0.054","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"836","E3S804102007","EL0419B0210",2019-04-16 12:25:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 12:25","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.155","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"837","E3S804102007","EL0419B0210",2019-04-16 12:25:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 12:25","Total Phosphorus","7723-14-0",NA,"0.07","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"838","E3S804102007","EL0419B0210",2019-04-16 12:25:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 12:25","Total Kjeldahl Nitrogen","TKN",NA,"0.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"839","E3S804102007","EL0419B0210",2019-04-16 12:25:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 12:25","Dissolved ortho-Phosphate","14265-44-2",NA,"0.055","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"840","E3S80482010","EL0419B0209",2019-04-16 13:12:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 13:12","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.152","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"841","E3S80482010","EL0419B0209",2019-04-16 13:12:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 13:12","Total Phosphorus","7723-14-0",NA,"0.07","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"842","E3S80482010","EL0419B0209",2019-04-16 13:12:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 13:12","Total Kjeldahl Nitrogen","TKN",NA,"0.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"843","E3S80482010","EL0419B0209",2019-04-16 13:12:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 13:12","Dissolved ortho-Phosphate","14265-44-2",NA,"0.058","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"844","B9S80241522","EL0419B0208",2019-04-16 14:17:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 14:17","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.17","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"845","B9S80241522","EL0419B0208",2019-04-16 14:17:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 14:17","Total Phosphorus","7723-14-0",NA,"0.08","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"846","B9S80241522","EL0419B0208",2019-04-16 14:17:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 14:17","Total Kjeldahl Nitrogen","TKN",NA,"0.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"847","B9S80241522","EL0419B0208",2019-04-16 14:17:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 14:17","Dissolved ortho-Phosphate","14265-44-2",NA,"0.054","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"848","E3S80462003","EL0419B0212",2019-04-16 14:17:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 14:17","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.16","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"849","E3S80462003","EL0419B0212",2019-04-16 14:17:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 14:17","Total Phosphorus","7723-14-0",NA,"0.063","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"850","E3S80462003","EL0419B0212",2019-04-16 14:17:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 14:17","Total Kjeldahl Nitrogen","TKN",NA,"0.2","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"851","E3S80462003","EL0419B0212",2019-04-16 14:17:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 14:17","Dissolved ortho-Phosphate","14265-44-2",NA,"<0.05","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"852","B9S80231523","EL0419B0206",2019-04-16 15:07:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 15:07","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.154","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"853","B9S80231523","EL0419B0206",2019-04-16 15:07:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 15:07","Total Phosphorus","7723-14-0",NA,"0.07","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"854","B9S80231523","EL0419B0206",2019-04-16 15:07:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 15:07","Total Phosphorus","7723-14-0","Y","0.07","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"855","B9S80231523","EL0419B0206",2019-04-16 15:07:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 15:07","Total Kjeldahl Nitrogen","TKN","Y","0.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"856","B9S80231523","EL0419B0206",2019-04-16 15:07:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 15:07","Total Kjeldahl Nitrogen","TKN",NA,"0.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"857","B9S80231523","EL0419B0206",2019-04-16 15:07:00,"0311","1000 - Non-Public, Review Status Unknown","04/16/2019 15:07","Dissolved ortho-Phosphate","14265-44-2",NA,"0.061","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"858","Blank; Equipment (ID:47718","EL0419B0217",2019-04-16 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
